label,seed,model,n_train,method,std,sigma_rob_zero,sigma_rob_center,mae,mean_bias,median_bias,r2,n_test,train_r2
teff,2,lgbm_pixels,3000,savgol,237.0462678370586,188.03450513514264,187.257140025509,173.77328839000648,-29.654883837372687,7.243385954791393,0.9084895384070667,5000,0.9999716528352917
teff,2,lgbm_pixels,3000,noisy,359.85039653549205,328.2193214786571,319.66333280581324,279.6756247693302,-51.30977348650714,14.062637465824082,0.7881418141602136,5000,0.9999716528352917
teff,2,lgbm_pixels,10000,clean,28.513572991609003,12.43861806568951,12.385541578933768,16.57798319392352,-0.4870930261097687,0.623961508332286,0.9986959619964654,5000,0.9998565607949044
teff,2,lgbm_pixels,10000,bsn,73.33221989032123,42.70534916925861,41.970658463534605,48.51160491346253,4.837340161985736,2.705057472071985,0.9913396473638924,5000,0.9998565607949044
teff,2,lgbm_pixels,10000,boxcar,221.6805455070036,174.85796482398734,169.79006365880304,162.42079797230576,-14.913192089052542,15.320526595884985,0.9208453445300806,5000,0.9998565607949044
teff,2,lgbm_pixels,10000,savgol,226.5046278852413,180.93841719743705,175.35789130056713,166.13616096211737,-16.109519667534038,15.607908357338147,0.9173190052971784,5000,0.9998565607949044
teff,2,lgbm_pixels,10000,noisy,346.89937945856065,309.6237354791936,298.09310142067255,267.9115927627415,-37.964408786578666,31.274630277372353,0.8047289269290928,5000,0.9998565607949044
teff,2,lgbm_pixels,30000,clean,22.004956374818164,10.270352603310522,10.283051212325878,13.506034299726878,-0.42018541704637763,0.44046679860275617,0.999223288753073,5000,0.999714818906387
teff,2,lgbm_pixels,30000,bsn,70.54086262615196,41.31621712929837,40.60727718815813,46.74759265355705,4.298535639891109,2.7846455929352487,0.9919914949116797,5000,0.999714818906387
teff,2,lgbm_pixels,30000,boxcar,211.85066394047254,168.32183160307093,163.12635108534894,154.52094882868684,-10.384827550591236,15.941764772656143,0.9278623106469288,5000,0.999714818906387
teff,2,lgbm_pixels,30000,savgol,215.89901579968634,170.30589597278734,163.79044650096964,157.03550417009188,-11.072997715226336,17.19211752331489,0.925061937740028,5000,0.999714818906387
teff,2,lgbm_pixels,30000,noisy,326.6196940329874,289.52785035848717,275.81088418599364,252.1970146963574,-31.331313887048005,29.873387571416515,0.8273673269541174,5000,0.999714818906387
logg,4,lgbm_pixels,1000,clean,0.7269247141891874,0.6801529616449673,0.6807223919705573,0.5678753942276027,0.00471065032636765,0.01310304838818066,0.6069047173153821,5000,0.999027966113624
logg,4,lgbm_pixels,1000,bsn,0.9634591037046044,1.0301628753453098,1.0233323550987747,0.7900397038166528,-0.00275948913749183,0.0244595507218357,0.30948859151875685,5000,0.999027966113624
logg,4,lgbm_pixels,1000,boxcar,1.0960979404638909,1.2218384749739555,1.213370554874848,0.9173303494879818,-0.16363582589982303,-0.18649508729422548,0.08636563128449892,5000,0.999027966113624
logg,4,lgbm_pixels,1000,savgol,1.0990851890793205,1.2161405967872068,1.205219676974157,0.9165249697080757,-0.158386333564859,-0.19237667170631223,0.08274510726207729,5000,0.999027966113624
logg,4,lgbm_pixels,1000,noisy,1.1660655565721365,1.3483269607264181,1.3240442917728732,0.9893180768854076,-0.20113593128795743,-0.22328449298956188,-0.04154923062896421,5000,0.999027966113624
logg,4,lgbm_pixels,3000,clean,0.48854932607920265,0.4059942239038325,0.4043443365145052,0.36249377007797445,0.0032329300594787177,-0.003875056105797192,0.8224434979419754,5000,0.9977186606307255
logg,4,lgbm_pixels,3000,bsn,0.8786451626425879,0.8850429831493681,0.8740480207892609,0.7040554922385615,0.0165834732834973,0.05018073016279456,0.42551003128685316,5000,0.9977186606307255
